name,width,height,date,latitude,longitude,category_id,genus,specific_epithet,image_name,sub_dir,day,label,filepath
Cladonia chlorophaea,375,500,2018-12-19,37.47554,-122.28867,5397,Cladonia,chlorophaea,1e7119f1-18d5-4bc9-bd95-5f6abb499133.jpg,05397_Cladonia_chlorophaea,353,15,train_mini/05397_Cladonia_chlorophaea/1e7119f1-18d5-4bc9-bd95-5f6abb499133.jpg
Amanita phalloides,375,500,2018-12-19,37.87262,-122.26397,5497,Amanita,phalloides,eae15b21-d68b-4a0b-b1c2-575f363d7b6a.jpg,05497_Amanita_phalloides,353,206,train_mini/05497_Amanita_phalloides/eae15b21-d68b-4a0b-b1c2-575f363d7b6a.jpg
Teloschistes exilis,281,500,2018-12-19,29.69095,-98.64716,5440,Teloschistes,exilis,75905c3b-f2ac-480e-9f10-f0343649424f.jpg,05440_Teloschistes_exilis,353,224,train_mini/05440_Teloschistes_exilis/75905c3b-f2ac-480e-9f10-f0343649424f.jpg
Cruentomycena viscidocruenta,500,375,2018-12-18,-37.51531,145.43016,5532,Cruentomycena,viscidocruenta,599f98d2-7c01-4e3c-b785-5e4666b942ff.jpg,05532_Cruentomycena_viscidocruenta,352,312,train_mini/05532_Cruentomycena_viscidocruenta/599f98d2-7c01-4e3c-b785-5e4666b942ff.jpg
Hypholoma fasciculare,375,500,2018-12-19,37.7664,-122.47197,5579,Hypholoma,fasciculare,4d9ad72b-0842-44be-a3e4-cad0e2106bd1.jpg,05579_Hypholoma_fasciculare,353,259,train_mini/05579_Hypholoma_fasciculare/4d9ad72b-0842-44be-a3e4-cad0e2106bd1.jpg
Apioperdon pyriforme,500,334,2017-10-01,53.27828,85.01878,5526,Apioperdon,pyriforme,72b5a2dc-fa50-4c5a-b3f3-56f4bd01004c.jpg,05526_Apioperdon_pyriforme,274,281,train_mini/05526_Apioperdon_pyriforme/72b5a2dc-fa50-4c5a-b3f3-56f4bd01004c.jpg
Clavulina coralloides,500,333,2018-12-17,47.38451,-122.17265,5627,Clavulina,coralloides,620feaa1-89b7-416e-8dd3-8ee084f85496.jpg,05627_Clavulina_coralloides,351,276,train_mini/05627_Clavulina_coralloides/620feaa1-89b7-416e-8dd3-8ee084f85496.jpg
Trametes sanguinea,375,500,2018-12-20,-25.78008,-49.69354,5694,Trametes,sanguinea,893c4bdf-3764-475a-b630-3c6a11e3e371.jpg,05694_Trametes_sanguinea,354,41,train_mini/05694_Trametes_sanguinea/893c4bdf-3764-475a-b630-3c6a11e3e371.jpg
Lobaria pulmonaria,500,375,2018-12-17,46.55895,-123.61763,5430,Lobaria,pulmonaria,654392fa-e0b5-45e1-8e84-5fcd0294357f.jpg,05430_Lobaria_pulmonaria,351,109,train_mini/05430_Lobaria_pulmonaria/654392fa-e0b5-45e1-8e84-5fcd0294357f.jpg
Macrolepiota procera,500,281,2018-09-08,42.2123,13.37548,5485,Macrolepiota,procera,f6ef9dff-bced-4401-944b-7429e6bb95d8.jpg,05485_Macrolepiota_procera,251,42,train_mini/05485_Macrolepiota_procera/f6ef9dff-bced-4401-944b-7429e6bb95d8.jpg
Cladonia cristatella,243,500,2018-12-20,42.40183,-87.80605,5399,Cladonia,cristatella,4962e2e6-66dd-4112-8577-c2547da8df69.jpg,05399_Cladonia_cristatella,354,198,train_mini/05399_Cladonia_cristatella/4962e2e6-66dd-4112-8577-c2547da8df69.jpg
Lactarius indigo,375,500,2018-12-20,29.97695,-95.59077,5705,Lactarius,indigo,012eaff0-8c3f-47d1-a8db-cd21ab78a8c6.jpg,05705_Lactarius_indigo,354,21,train_mini/05705_Lactarius_indigo/012eaff0-8c3f-47d1-a8db-cd21ab78a8c6.jpg
Gyromitra esculenta,500,281,2013-03-23,44.01683,-123.10426,5453,Gyromitra,esculenta,acf5d927-f755-4211-b142-ad61bcfa4441.jpg,05453_Gyromitra_esculenta,82,148,train_mini/05453_Gyromitra_esculenta/acf5d927-f755-4211-b142-ad61bcfa4441.jpg
Galerina marginata,500,375,2018-12-20,39.87717,8.60761,5524,Galerina,marginata,9193a3a6-bd9a-4acf-a6b5-79cbc71a0c97.jpg,05524_Galerina_marginata,354,212,train_mini/05524_Galerina_marginata/9193a3a6-bd9a-4acf-a6b5-79cbc71a0c97.jpg
Hypholoma fasciculare,500,375,2018-12-20,39.82788,8.76787,5579,Hypholoma,fasciculare,e3e3888a-2b0d-49e2-915b-70967a3b769c.jpg,05579_Hypholoma_fasciculare,354,259,train_mini/05579_Hypholoma_fasciculare/e3e3888a-2b0d-49e2-915b-70967a3b769c.jpg
Exidia recisa,500,282,2018-11-26,53.12984,-1.81128,5595,Exidia,recisa,77471731-14b1-4e74-ae65-3bcc32b73fe2.jpg,05595_Exidia_recisa,330,108,train_mini/05595_Exidia_recisa/77471731-14b1-4e74-ae65-3bcc32b73fe2.jpg
Exidia glandulosa,375,500,2018-12-20,38.21527,-122.66096,5594,Exidia,glandulosa,abfa406c-5118-4a0e-9b0d-872bc3eff2b0.jpg,05594_Exidia_glandulosa,354,143,train_mini/05594_Exidia_glandulosa/abfa406c-5118-4a0e-9b0d-872bc3eff2b0.jpg
Tremella mesenterica,375,500,2018-12-20,54.98059,-1.81243,5728,Tremella,mesenterica,0d7c1397-aab9-4f08-b204-58b20a32c8cf.jpg,05728_Tremella_mesenterica,354,283,train_mini/05728_Tremella_mesenterica/0d7c1397-aab9-4f08-b204-58b20a32c8cf.jpg
Suillus pungens,500,500,2018-12-20,38.06674,-122.92003,5618,Suillus,pungens,c060034b-094f-4c65-926e-0494ba1f10c7.jpg,05618_Suillus_pungens,354,49,train_mini/05618_Suillus_pungens/c060034b-094f-4c65-926e-0494ba1f10c7.jpg
Chondrostereum purpureum,375,500,2018-12-20,38.07425,-122.91445,5509,Chondrostereum,purpureum,15ab83e4-25cf-4c10-9bb4-6620c90f2ee9.jpg,05509_Chondrostereum_purpureum,354,300,train_mini/05509_Chondrostereum_purpureum/15ab83e4-25cf-4c10-9bb4-6620c90f2ee9.jpg
Phaeolus schweinitzii,375,500,2018-12-22,37.01648,-122.05396,5663,Phaeolus,schweinitzii,b9d82c8c-d1f9-444d-8761-607f0ff86ab5.jpg,05663_Phaeolus_schweinitzii,356,155,train_mini/05663_Phaeolus_schweinitzii/b9d82c8c-d1f9-444d-8761-607f0ff86ab5.jpg
Astraeus hygrometricus,375,500,2018-12-21,38.62975,-122.86172,5597,Astraeus,hygrometricus,85ee2547-da64-45f8-937d-0e9bacfb493f.jpg,05597_Astraeus_hygrometricus,355,64,train_mini/05597_Astraeus_hygrometricus/85ee2547-da64-45f8-937d-0e9bacfb493f.jpg
Coprinopsis lagopus,375,500,2018-12-21,37.76873,-122.46867,5565,Coprinopsis,lagopus,4d537c07-1ec2-4565-9d10-5ddb41868dd8.jpg,05565_Coprinopsis_lagopus,355,211,train_mini/05565_Coprinopsis_lagopus/4d537c07-1ec2-4565-9d10-5ddb41868dd8.jpg
Phyllotopsis nidulans,375,500,2018-12-22,40.58013,-74.11874,5561,Phyllotopsis,nidulans,8060cbd7-4d57-4935-970f-42f5cc0650d1.jpg,05561_Phyllotopsis_nidulans,356,71,train_mini/05561_Phyllotopsis_nidulans/8060cbd7-4d57-4935-970f-42f5cc0650d1.jpg
Amanita vaginata,500,333,2018-07-24,47.53489,10.05222,5499,Amanita,vaginata,28b247e9-6fe8-467f-bc2c-c4b1fe33e3f9.jpg,05499_Amanita_vaginata,205,271,train_mini/05499_Amanita_vaginata/28b247e9-6fe8-467f-bc2c-c4b1fe33e3f9.jpg
Phlyctis argena,500,375,2018-12-22,38.73163,-9.18073,5428,Phlyctis,argena,9a008b40-8b76-494d-acc6-ca003c722b15.jpg,05428_Phlyctis_argena,356,142,train_mini/05428_Phlyctis_argena/9a008b40-8b76-494d-acc6-ca003c722b15.jpg
Galerina marginata,500,375,2018-12-22,40.58218,-74.12187,5524,Galerina,marginata,e23213bc-1a47-41ba-a881-33ad2a34d318.jpg,05524_Galerina_marginata,356,212,train_mini/05524_Galerina_marginata/e23213bc-1a47-41ba-a881-33ad2a34d318.jpg
Clathrus ruber,500,375,2018-12-21,37.76712,-122.46607,5644,Clathrus,ruber,0df07f50-d1a6-4e2f-af8b-ff4c24b0a1db.jpg,05644_Clathrus_ruber,355,13,train_mini/05644_Clathrus_ruber/0df07f50-d1a6-4e2f-af8b-ff4c24b0a1db.jpg
Cyathus stercoreus,375,500,2018-12-22,33.77642,-117.85735,5544,Cyathus,stercoreus,13169495-2d35-4822-a96b-7e3a31d8d630.jpg,05544_Cyathus_stercoreus,356,158,train_mini/05544_Cyathus_stercoreus/13169495-2d35-4822-a96b-7e3a31d8d630.jpg
Phlebia incarnata,375,500,2018-12-22,34.72523,-86.49879,5670,Phlebia,incarnata,06174919-2f8e-49a1-a246-5d45a43c1356.jpg,05670_Phlebia_incarnata,356,301,train_mini/05670_Phlebia_incarnata/06174919-2f8e-49a1-a246-5d45a43c1356.jpg
Stereum ostrea,375,500,2018-12-22,38.7331,-121.2488,5712,Stereum,ostrea,7b411049-57ce-42a0-b10d-ff03035fc2d9.jpg,05712_Stereum_ostrea,356,106,train_mini/05712_Stereum_ostrea/7b411049-57ce-42a0-b10d-ff03035fc2d9.jpg
Phlebia incarnata,500,374,2018-12-22,39.0911,-77.12466,5670,Phlebia,incarnata,09899a73-ec92-4462-bae2-ac575964ae0e.jpg,05670_Phlebia_incarnata,356,301,train_mini/05670_Phlebia_incarnata/09899a73-ec92-4462-bae2-ac575964ae0e.jpg
Cladonia coniocraea,356,500,2018-12-21,38.39767,-122.42059,5398,Cladonia,coniocraea,d08a82ae-b261-4742-85e2-75f1b5d8a52c.jpg,05398_Cladonia_coniocraea,355,110,train_mini/05398_Cladonia_coniocraea/d08a82ae-b261-4742-85e2-75f1b5d8a52c.jpg
Merulius tremellosus,500,243,2018-12-22,34.51032,-86.95717,5669,Merulius,tremellosus,e6983362-196f-452b-a2da-70aa8e9d19b6.jpg,05669_Merulius_tremellosus,356,194,train_mini/05669_Merulius_tremellosus/e6983362-196f-452b-a2da-70aa8e9d19b6.jpg
Entoloma abortivum,500,483,2018-12-22,31.42188,-89.0593,5510,Entoloma,abortivum,ed1fa7e1-df20-4aae-b5c2-4d6f96bd83e0.jpg,05510_Entoloma_abortivum,356,280,train_mini/05510_Entoloma_abortivum/ed1fa7e1-df20-4aae-b5c2-4d6f96bd83e0.jpg
Sarcoscypha coccinea,500,375,2016-02-14,39.75905,9.13608,5461,Sarcoscypha,coccinea,c1caca0c-ce25-4668-bf35-97815cf1edd0.jpg,05461_Sarcoscypha_coccinea,45,151,train_mini/05461_Sarcoscypha_coccinea/c1caca0c-ce25-4668-bf35-97815cf1edd0.jpg
Abortiporus biennis,500,333,2018-09-15,43.16169,-81.80709,5667,Abortiporus,biennis,d8590a6d-9205-44ec-a2d2-86e63c8c0f04.jpg,05667_Abortiporus_biennis,258,319,train_mini/05667_Abortiporus_biennis/d8590a6d-9205-44ec-a2d2-86e63c8c0f04.jpg
Hericium americanum,500,333,2018-09-09,44.57231,-79.68591,5700,Hericium,americanum,f49ea061-d27c-4b4b-a5d1-42009e1fa014.jpg,05700_Hericium_americanum,252,99,train_mini/05700_Hericium_americanum/f49ea061-d27c-4b4b-a5d1-42009e1fa014.jpg
Coprinus comatus,375,500,2018-12-22,38.36016,-122.70335,5479,Coprinus,comatus,99b66627-fb1e-464d-aa7a-4b09101f24ba.jpg,05479_Coprinus_comatus,356,294,train_mini/05479_Coprinus_comatus/99b66627-fb1e-464d-aa7a-4b09101f24ba.jpg
Crepidotus mollis,500,375,2018-12-22,39.22927,-123.18332,5508,Crepidotus,mollis,0646db37-57fc-481e-85c8-4f2533b156dc.jpg,05508_Crepidotus_mollis,356,46,train_mini/05508_Crepidotus_mollis/0646db37-57fc-481e-85c8-4f2533b156dc.jpg
Chondrostereum purpureum,375,500,2018-12-22,43.63486,-79.3241,5509,Chondrostereum,purpureum,88902820-0fa5-49d9-9f98-36968141e5a5.jpg,05509_Chondrostereum_purpureum,356,300,train_mini/05509_Chondrostereum_purpureum/88902820-0fa5-49d9-9f98-36968141e5a5.jpg
Physcia aipolia,500,500,2018-12-22,41.83218,-87.83887,5393,Physcia,aipolia,d196867d-3611-4c30-8bbe-2e51d41a5e95.jpg,05393_Physcia_aipolia,356,321,train_mini/05393_Physcia_aipolia/d196867d-3611-4c30-8bbe-2e51d41a5e95.jpg
Rickenella fibula,500,376,2018-06-25,40.15415,-83.02715,5640,Rickenella,fibula,a62110fc-480d-4b61-8056-656b91e225e1.jpg,05640_Rickenella_fibula,176,204,train_mini/05640_Rickenella_fibula/a62110fc-480d-4b61-8056-656b91e225e1.jpg
Crepidotus mollis,375,500,2018-12-21,35.28833,-120.62602,5508,Crepidotus,mollis,330e1520-72dc-489f-82d1-9b04d48f03a5.jpg,05508_Crepidotus_mollis,355,46,train_mini/05508_Crepidotus_mollis/330e1520-72dc-489f-82d1-9b04d48f03a5.jpg
Trametes gibbosa,500,500,2018-12-22,38.06006,-78.4912,5692,Trametes,gibbosa,b68cecb8-e5e2-417e-96cb-6c8a9891c8d5.jpg,05692_Trametes_gibbosa,356,232,train_mini/05692_Trametes_gibbosa/b68cecb8-e5e2-417e-96cb-6c8a9891c8d5.jpg
Rhizocarpon geographicum,375,500,2018-12-22,19.12209,-99.74002,5437,Rhizocarpon,geographicum,e87ec1a0-5ab4-409a-b654-fe9d3a1056c5.jpg,05437_Rhizocarpon_geographicum,356,230,train_mini/05437_Rhizocarpon_geographicum/e87ec1a0-5ab4-409a-b654-fe9d3a1056c5.jpg
Protoparmeliopsis muralis,500,375,2018-12-23,50.04102,19.83439,5405,Protoparmeliopsis,muralis,59cc7999-7fbf-44f2-950b-14b8979a7f37.jpg,05405_Protoparmeliopsis_muralis,357,91,train_mini/05405_Protoparmeliopsis_muralis/59cc7999-7fbf-44f2-950b-14b8979a7f37.jpg
Myxarium nucleatum,500,375,2018-12-21,36.98486,-121.90601,5596,Myxarium,nucleatum,cc06d268-e9b3-4354-ba61-ac584849fe3c.jpg,05596_Myxarium_nucleatum,355,95,train_mini/05596_Myxarium_nucleatum/cc06d268-e9b3-4354-ba61-ac584849fe3c.jpg
Bolbitius titubans,375,500,2018-12-23,38.90592,-8.08481,5501,Bolbitius,titubans,f6119555-901d-4f68-aa50-83c842a110c4.jpg,05501_Bolbitius_titubans,357,27,train_mini/05501_Bolbitius_titubans/f6119555-901d-4f68-aa50-83c842a110c4.jpg
Panaeolus antillarum,500,375,2018-12-12,27.98242,-111.03875,5569,Panaeolus,antillarum,331a7820-1a1b-4bec-967e-5237f288891b.jpg,05569_Panaeolus_antillarum,346,36,train_mini/05569_Panaeolus_antillarum/331a7820-1a1b-4bec-967e-5237f288891b.jpg
Teloschistes exilis,500,347,2018-12-22,32.84841,-97.49237,5440,Teloschistes,exilis,f7472c0d-19d2-48c4-aed1-14385a2f5025.jpg,05440_Teloschistes_exilis,356,224,train_mini/05440_Teloschistes_exilis/f7472c0d-19d2-48c4-aed1-14385a2f5025.jpg
Evernia mesomorpha,500,375,2018-06-02,45.54276,-78.69593,5406,Evernia,mesomorpha,b782d8a0-4126-4f47-8ee6-9f0ed69c53fc.jpg,05406_Evernia_mesomorpha,153,191,train_mini/05406_Evernia_mesomorpha/b782d8a0-4126-4f47-8ee6-9f0ed69c53fc.jpg
Neofavolus alveolaris,375,500,2018-12-23,42.12515,-79.92879,5686,Neofavolus,alveolaris,ea830416-d728-49bc-94d1-bf18c31cde65.jpg,05686_Neofavolus_alveolaris,357,332,train_mini/05686_Neofavolus_alveolaris/ea830416-d728-49bc-94d1-bf18c31cde65.jpg
Phallus impudicus,375,500,2018-12-23,34.72645,-86.53615,5648,Phallus,impudicus,9558dc3b-87ba-4f8b-9633-f2478c82d308.jpg,05648_Phallus_impudicus,357,269,train_mini/05648_Phallus_impudicus/9558dc3b-87ba-4f8b-9633-f2478c82d308.jpg
Hypholoma capnoides,375,500,2018-12-14,37.97068,-122.75182,5578,Hypholoma,capnoides,00ef8b14-51fd-498c-9b7f-e5febf8afa24.jpg,05578_Hypholoma_capnoides,348,7,train_mini/05578_Hypholoma_capnoides/00ef8b14-51fd-498c-9b7f-e5febf8afa24.jpg
Stropharia ambigua,375,500,2018-12-23,45.51318,-122.59244,5586,Stropharia,ambigua,208d835a-728b-40f8-8367-3679d0d901e9.jpg,05586_Stropharia_ambigua,357,11,train_mini/05586_Stropharia_ambigua/208d835a-728b-40f8-8367-3679d0d901e9.jpg
Exidia recisa,375,500,2018-12-23,35.75013,-82.22528,5595,Exidia,recisa,ca3fdb2c-3ce1-49a1-8bb7-edb9250a3340.jpg,05595_Exidia_recisa,357,108,train_mini/05595_Exidia_recisa/ca3fdb2c-3ce1-49a1-8bb7-edb9250a3340.jpg
Exidia recisa,375,500,2018-12-23,41.00051,-81.98108,5595,Exidia,recisa,2b6172bb-72a1-4f67-a26e-8dfbef5c5f02.jpg,05595_Exidia_recisa,357,108,train_mini/05595_Exidia_recisa/2b6172bb-72a1-4f67-a26e-8dfbef5c5f02.jpg
Dacrymyces chrysospermus,375,500,2018-12-23,40.77763,-124.14673,5719,Dacrymyces,chrysospermus,267962ac-b5e3-41f6-bdcb-3f393b9526e9.jpg,05719_Dacrymyces_chrysospermus,357,29,train_mini/05719_Dacrymyces_chrysospermus/267962ac-b5e3-41f6-bdcb-3f393b9526e9.jpg
Auricularia cornea,500,333,2017-11-03,-41.29016,174.75349,5593,Auricularia,cornea,a7dfbb9b-1865-4eb3-a2cb-548fb2ad0e8b.jpg,05593_Auricularia_cornea,307,96,train_mini/05593_Auricularia_cornea/a7dfbb9b-1865-4eb3-a2cb-548fb2ad0e8b.jpg
Marasmius plicatulus,339,500,2018-12-23,37.95415,-122.62241,5530,Marasmius,plicatulus,b54b04df-7c52-4d51-854f-cea632aa5b60.jpg,05530_Marasmius_plicatulus,357,254,train_mini/05530_Marasmius_plicatulus/b54b04df-7c52-4d51-854f-cea632aa5b60.jpg
Gymnopus dryophilus,500,281,2018-12-24,37.98222,-122.55884,5546,Gymnopus,dryophilus,48cd497a-0a45-4829-8a0b-3723cb60787d.jpg,05546_Gymnopus_dryophilus,358,272,train_mini/05546_Gymnopus_dryophilus/48cd497a-0a45-4829-8a0b-3723cb60787d.jpg
Paxillus involutus,500,375,2009-08-13,53.23064,83.41702,5611,Paxillus,involutus,531e9812-7eb4-4889-8ba0-e4df7e30bc5a.jpg,05611_Paxillus_involutus,225,60,train_mini/05611_Paxillus_involutus/531e9812-7eb4-4889-8ba0-e4df7e30bc5a.jpg
Coprinus comatus,375,500,2018-12-24,37.08607,-121.95198,5479,Coprinus,comatus,dcf111c1-cf0d-440f-aba2-581267986852.jpg,05479_Coprinus_comatus,358,294,train_mini/05479_Coprinus_comatus/dcf111c1-cf0d-440f-aba2-581267986852.jpg
Microporus xanthopus,500,375,2017-02-13,-16.29939,46.8158,5685,Microporus,xanthopus,c83f425c-0d0a-405d-b34b-627ef340df0f.jpg,05685_Microporus_xanthopus,44,180,train_mini/05685_Microporus_xanthopus/c83f425c-0d0a-405d-b34b-627ef340df0f.jpg
Sarcoscypha coccinea,500,333,2018-12-22,41.26027,-90.98358,5461,Sarcoscypha,coccinea,6661b627-3f45-4b24-a67f-83d22a503eab.jpg,05461_Sarcoscypha_coccinea,356,151,train_mini/05461_Sarcoscypha_coccinea/6661b627-3f45-4b24-a67f-83d22a503eab.jpg
Calvatia gigantea,281,500,2018-12-24,42.66956,-88.10702,5527,Calvatia,gigantea,a9f79aee-805c-412d-ba8f-4ed7b086ae34.jpg,05527_Calvatia_gigantea,358,178,train_mini/05527_Calvatia_gigantea/a9f79aee-805c-412d-ba8f-4ed7b086ae34.jpg
Acarospora socialis,375,500,2018-12-24,42.96384,-89.67544,5391,Acarospora,socialis,a76c0156-2cc3-4a71-a83c-1ae0d176faec.jpg,05391_Acarospora_socialis,358,24,train_mini/05391_Acarospora_socialis/a76c0156-2cc3-4a71-a83c-1ae0d176faec.jpg
Apiosporina morbosa,375,500,2018-12-24,45.04793,-93.22149,5390,Apiosporina,morbosa,38430075-54a1-4ab2-a792-c708fb5a7644.jpg,05390_Apiosporina_morbosa,358,33,train_mini/05390_Apiosporina_morbosa/38430075-54a1-4ab2-a792-c708fb5a7644.jpg
Acarospora socialis,500,375,2018-12-23,34.08551,-116.13974,5391,Acarospora,socialis,55dfe2db-53af-411e-a694-6c44a9879e3b.jpg,05391_Acarospora_socialis,357,24,train_mini/05391_Acarospora_socialis/55dfe2db-53af-411e-a694-6c44a9879e3b.jpg
Trametes betulina,374,500,2018-12-24,39.08799,-77.11309,5688,Trametes,betulina,24778445-014d-4bd2-b118-b8b8885070a5.jpg,05688_Trametes_betulina,358,43,train_mini/05688_Trametes_betulina/24778445-014d-4bd2-b118-b8b8885070a5.jpg
Sarcomyxa serotina,500,375,2018-12-24,57.06544,-135.2988,5542,Sarcomyxa,serotina,e80dd995-07a0-4a9d-998b-452c02bde5ea.jpg,05542_Sarcomyxa_serotina,358,182,train_mini/05542_Sarcomyxa_serotina/e80dd995-07a0-4a9d-998b-452c02bde5ea.jpg
Marasmiellus candidus,375,500,2018-12-24,49.38631,-123.34291,5547,Marasmiellus,candidus,05ada878-dea9-40b3-ae2a-f4f5e6ae2183.jpg,05547_Marasmiellus_candidus,358,216,train_mini/05547_Marasmiellus_candidus/05ada878-dea9-40b3-ae2a-f4f5e6ae2183.jpg
Trametes gibbosa,500,375,2018-12-24,43.62939,-79.3272,5692,Trametes,gibbosa,3b22cc64-ec88-48e9-9480-cfcebf12d5db.jpg,05692_Trametes_gibbosa,358,232,train_mini/05692_Trametes_gibbosa/3b22cc64-ec88-48e9-9480-cfcebf12d5db.jpg
Cladonia furcata,500,433,2018-12-22,37.61417,-122.45201,5401,Cladonia,furcata,4272fbcc-f19c-43d4-9c3b-8e39b0b76eb0.jpg,05401_Cladonia_furcata,356,78,train_mini/05401_Cladonia_furcata/4272fbcc-f19c-43d4-9c3b-8e39b0b76eb0.jpg
Phallus indusiatus,500,328,2018-11-09,-16.90365,145.74991,5649,Phallus,indusiatus,5d7ad55a-a755-4e32-9541-31ec5425bbfc.jpg,05649_Phallus_indusiatus,313,83,train_mini/05649_Phallus_indusiatus/5d7ad55a-a755-4e32-9541-31ec5425bbfc.jpg
Leucocoprinus fragilissimus,500,375,2018-12-25,-30.30116,30.74238,5483,Leucocoprinus,fragilissimus,4e98a3bc-11ac-4262-ad53-09c8a20af34a.jpg,05483_Leucocoprinus_fragilissimus,359,163,train_mini/05483_Leucocoprinus_fragilissimus/4e98a3bc-11ac-4262-ad53-09c8a20af34a.jpg
Agaricus xanthodermus,375,500,2018-12-24,37.99746,-122.75821,5474,Agaricus,xanthodermus,45439d3e-6a07-4a35-af3c-e73f203ba599.jpg,05474_Agaricus_xanthodermus,358,177,train_mini/05474_Agaricus_xanthodermus/45439d3e-6a07-4a35-af3c-e73f203ba599.jpg
Suillus caerulescens,375,500,2018-12-24,37.99908,-122.76003,5615,Suillus,caerulescens,1579c0d2-9fe1-45de-aba0-82de964dca73.jpg,05615_Suillus_caerulescens,358,200,train_mini/05615_Suillus_caerulescens/1579c0d2-9fe1-45de-aba0-82de964dca73.jpg
Hypholoma fasciculare,375,500,2018-12-24,40.89745,-124.03693,5579,Hypholoma,fasciculare,c3633881-e53f-477c-985f-a9693dbef893.jpg,05579_Hypholoma_fasciculare,358,259,train_mini/05579_Hypholoma_fasciculare/c3633881-e53f-477c-985f-a9693dbef893.jpg
Usnea longissima,500,333,2018-12-25,48.94429,-125.57518,5419,Usnea,longissima,e87a6777-1dca-410c-9e72-a499e7d4a198.jpg,05419_Usnea_longissima,359,241,train_mini/05419_Usnea_longissima/e87a6777-1dca-410c-9e72-a499e7d4a198.jpg
Physcia aipolia,500,281,2018-12-18,20.06345,-102.61357,5393,Physcia,aipolia,e2a18cbd-f11f-45f4-99c9-abbefd5acc34.jpg,05393_Physcia_aipolia,352,321,train_mini/05393_Physcia_aipolia/e2a18cbd-f11f-45f4-99c9-abbefd5acc34.jpg
Hypogymnia physodes,500,375,2015-04-30,55.70683,42.08718,5410,Hypogymnia,physodes,fb3ccf8e-fb73-4428-87b1-aad8b26a9c2b.jpg,05410_Hypogymnia_physodes,120,12,train_mini/05410_Hypogymnia_physodes/fb3ccf8e-fb73-4428-87b1-aad8b26a9c2b.jpg
Bulgaria inquinans,375,500,2018-12-25,37.27716,-122.29539,5450,Bulgaria,inquinans,6b1d55f6-4dfb-473d-a1ba-199b0adb64c8.jpg,05450_Bulgaria_inquinans,359,334,train_mini/05450_Bulgaria_inquinans/6b1d55f6-4dfb-473d-a1ba-199b0adb64c8.jpg
Stropharia ambigua,500,375,2013-11-06,49.32394,-123.1453,5586,Stropharia,ambigua,9f68be0f-a158-41f7-a56f-a1ea5f0b96e3.jpg,05586_Stropharia_ambigua,310,11,train_mini/05586_Stropharia_ambigua/9f68be0f-a158-41f7-a56f-a1ea5f0b96e3.jpg
Amanita phalloides,375,500,2018-12-25,35.30234,-120.81534,5497,Amanita,phalloides,2ff535d3-c095-4ebf-aa52-76776eb1679c.jpg,05497_Amanita_phalloides,359,206,train_mini/05497_Amanita_phalloides/2ff535d3-c095-4ebf-aa52-76776eb1679c.jpg
Tubaria furfuracea,500,375,2018-12-26,38.73234,-121.24891,5590,Tubaria,furfuracea,39417295-749e-4674-beaf-b5154c6a7561.jpg,05590_Tubaria_furfuracea,360,189,train_mini/05590_Tubaria_furfuracea/39417295-749e-4674-beaf-b5154c6a7561.jpg
Lobaria anthraspis,500,500,2018-12-25,37.96748,-122.63219,5429,Lobaria,anthraspis,0af3b646-6ada-4d2e-a677-ba34cd7ba17f.jpg,05429_Lobaria_anthraspis,359,65,train_mini/05429_Lobaria_anthraspis/0af3b646-6ada-4d2e-a677-ba34cd7ba17f.jpg
Pleurotus ostreatus,375,500,2018-12-25,37.97058,-122.63921,5555,Pleurotus,ostreatus,7fcf0ef4-7334-4e81-8c25-f84801330670.jpg,05555_Pleurotus_ostreatus,359,10,train_mini/05555_Pleurotus_ostreatus/7fcf0ef4-7334-4e81-8c25-f84801330670.jpg
Physcia aipolia,369,500,2018-05-06,59.27706,16.54468,5393,Physcia,aipolia,61e11631-8476-44eb-8aba-ae6117a357ed.jpg,05393_Physcia_aipolia,126,321,train_mini/05393_Physcia_aipolia/61e11631-8476-44eb-8aba-ae6117a357ed.jpg
Annulohypoxylon thouarsianum,375,500,2018-12-25,37.96881,-122.63612,5468,Annulohypoxylon,thouarsianum,93a0be43-412e-4a39-8d53-e24c5c4ce9fb.jpg,05468_Annulohypoxylon_thouarsianum,359,126,train_mini/05468_Annulohypoxylon_thouarsianum/93a0be43-412e-4a39-8d53-e24c5c4ce9fb.jpg
Lactarius rubidus,375,500,2018-12-25,38.07219,-122.91803,5706,Lactarius,rubidus,90952c61-fe2c-4f01-804b-72c579d9dbf4.jpg,05706_Lactarius_rubidus,359,125,train_mini/05706_Lactarius_rubidus/90952c61-fe2c-4f01-804b-72c579d9dbf4.jpg
Hygrocybe singeri,500,334,2018-12-22,38.0296,-122.79547,5521,Hygrocybe,singeri,220bc6d7-4fb5-4c16-bba4-85a687cac925.jpg,05521_Hygrocybe_singeri,356,181,train_mini/05521_Hygrocybe_singeri/220bc6d7-4fb5-4c16-bba4-85a687cac925.jpg
Pleurotus ostreatus,500,375,2016-09-10,42.316,-76.487,5555,Pleurotus,ostreatus,0c78bcd2-0634-4a18-9199-55e5b3c1e3ef.jpg,05555_Pleurotus_ostreatus,254,10,train_mini/05555_Pleurotus_ostreatus/0c78bcd2-0634-4a18-9199-55e5b3c1e3ef.jpg
